,Date,Text
816,2019-11-14,"In a separate meeting, the President hosted a Qatari delegation led by Attorney General Dr. Ali Bin Fetais Al-Marri who invited the President to attend the 4th International Anti-Corruption Excellence (ACE) Award summit to be held on 9th December this year in Rwanda."
817,2019-11-14,President Kenyatta has been commended for spearheading the national campaign to end FGM. The visiting VP of the Republic of Liberia Jewel Taylor applauded him for mobilizing opinion leaders including elders in the country to make a commitment to end FGM in Kenya by 2022.
818,2019-11-13,Other leaders who paid courtesy calls on the First Lady included the former PM of New Zealand @HelenClarkNZ who is the Board Chair of the Partnership for Maternal and New Born Child Health (PMNCH) and the CEO of Children’s Investment Fund Foundation (CIFF) Kate Hampton | #ICPD25
819,2019-11-13,"First Lady Margaret Kenyatta also held talks with the spouse of the Prime Minister of Belize, Mrs Kim Barrow who expressed her desire to collaborate with the First Lady through the @BeyondZeroKenya initiative #ICPD25 | #NairobiSummit"
820,2019-11-13,The women leaders including Crown Princess Mary of Denmark and the Vice President of Costa Rica @epsycampbell said they were impressed by the work the First Lady was doing in increasing access to healthcare services especially for vulnerable communities | #ICPD25 #NairobiSummit
821,2019-11-13,"President Kenyatta today met President Danny Faure of Seychelles at State House, Nairobi. The two leaders discussed a wide range of areas of cooperation and mutual interest between the two countries."
822,2019-11-13,"President Kenyatta held talks with Prime Minister Gaston of Antigua and Barbuda at State House, Nairobi. The two leaders resolved to upscale bilateral relations between Kenya and the Caribbean nation by establishing diplomatic missions in their respective countries."
823,2019-11-13,"President Kenyatta today at State House, Nairobi held talks with Vice President Campbell Barr of Costa Rica. The two leaders agreed on the need for Kenya and Costa Rica to partner and work together in improving the lives of the citizens of the two countries."
824,2019-11-12,"State Visit by the Prime Minister of Lesotho

https://t.co/lIiq9Jvmud"
825,2019-11-12,"Speaking during the State Banquet, President Kenyatta appreciated the Kingdom of Lesotho’s steadfast support and solidarity with Kenya in various continental and international fora | @WilliamsRuto"
826,2019-11-12,"President Uhuru Kenyatta and First Lady Margaret Kenyatta last evening hosted a State Banquet in honour of visiting Prime Minister of the Kingdom of Lesotho, Right Hon. Dr Motsoahae Thomas Thabane | @WilliamsRuto"
827,2019-11-11,The bilateral talks were the culmination of an elaborate state reception that saw the Prime Minister of Lesotho accorded full military honors complete with a 19 gun-salute followed by private talks with President Uhuru Kenyatta.
828,2019-11-11,"Kenya and Lesotho have today signed 3 key pacts that are geared towards boosting bilateral cooperation between the two countries. The deals were signed at the end of bilateral talks led by President Kenyatta and the Right Hon. Thomas Thabane, the PM of the Kingdom of Lesotho."
829,2019-11-11,"President Uhuru Kenyatta and First Lady Margaret Kenyatta today at State House, Nairobi received the Prime Minister of the Kingdom of Lesotho, Rt. Hon. Dr. Motsoahae Thomas Thabane who is in the country for a State Visit."
830,2019-10-30,"Earlier today, President Kenyatta held bilateral talks with the King of Saudi Arabia and Custodian of the Two Holy Mosques King Salman bin Abdulaziz Al Saud to discuss trade and security ties between Kenya and Saudi Arabia on the margins of #FII2019"
831,2019-10-29,"President Kenyatta and the Jordanian King met on the sidelines of the Future Investment Initiative, a global financial conference being hosted in Saudi Arabia. The two leaders also discussed cooperation between Kenya and Jordan in measures to confront radicalisation | #FII2019"
832,2019-10-29,President Uhuru Kenyatta today held talks with His Majesty King Abdullah II of Jordan where the two leaders discussed the progress in trade and bilateral relations between the two countries | #FII2019
833,2019-10-26,"Bilateral talks on the sidelines of the Russia-Africa Summit

https://t.co/KSMKwMCyAJ"
834,2019-10-25,President Kenyatta has sent a message of congratulations to President Mokgweetsi Masisi of Botswana following his party's majority win in elections held this week. The President termed the win as a vote of confidence by the people of Botswana in the leadership of President Masisi
835,2019-10-25,"During the bilateral talks, the two leaders underscored the need for the business council saying it will provide a framework within which Kenya and Russia will pursue partnerships in trade, investment and development."
836,2019-10-25,The Kenyan and Russian delegations last evening resolved to establish a Russia-Kenya business council to oversee the implementation of joint trade and investment programmes.
837,2019-10-25,Russia-Africa Summit
838,2019-10-24,"President Kenyatta said the summit is a turning point in the history of Russia-Africa relations since it creates a new platform for crafting new mechanisms of cooperation between the two regions, adding that pursuit of peace and security are core to Kenya’s foreign policy."
839,2019-10-24,"At the session co-chaired by host President Vladimir Putin and President Abdel Fattah el-Sisi of Egypt, all leaders who spoke including President Uhuru Kenyatta were unanimous that peace and security can only be achieved through mutual trust and deepening of ties between nations."
840,2019-10-24,"Peace, security and trade were the overriding topics during today's plenary session of the inaugural Russia-Africa Summit in the Russian resort city of Sochi."
841,2019-10-24,"Bilateral ties between Kenya &amp; Russia have strengthened over the years and the Kenyan delegation will be pursuing trade and investment partnerships with focus on the #Big4Agenda priority areas of health, affordable housing, food security and manufacturing."
842,2019-10-24,"Last evening, President Uhuru Kenyatta was officially received by the President of Russia Vladimir Putin when he attended the welcoming ceremony of the inaugural Russia-Africa Summit in Sochi, Russia."
843,2019-10-23,"President Uhuru Kenyatta and First Lady Margaret Kenyatta have arrived in Sochi, Russia to attend the inaugural Russia-Africa Summit. The multilateral trade and development forum is being attended by over 3000 delegates among them 50 Heads of State and Government."
844,2019-10-22,"Japan has been one of Kenya's outstanding partners in the development of geothermal power resources especially the Olkaria complex in Naivasha, a project that has earned the country international recognition as an African leader in renewable energy development."
845,2019-10-22,"Kenya is the leading development partner of Japan in Africa and over the years, the Asian economic giant has supported Kenya's development agenda with investments in renewable energy, infrastructure, water, health, education and technology transfer among other sectors."
846,2019-10-22,President Uhuru Kenyatta was among the over 170 world leaders who witnessed the best of Japanese culture at the Enthronement of Emperor Naruhito. The President and First Lady Margaret Kenyatta attended the historic ceremony held at the Imperial Palace in Tokyo | @AbeShinzo
847,2019-10-21,President Uhuru Kenyatta and First Lady Margaret Kenyatta have arrived in Tokyo for the Enthronement of Emperor Naruhito of Japan. The President and the First Lady are special guests of Prime Minister @AbeShinzo at the ceremony to be held tomorrow.
848,2019-10-17,"President Uhuru Kenyatta today at State House, Nairobi received a message of goodwill from the Custodian of The Two Holy Mosques, His Majesty King Salman bin Abdulaziz Al Saud of Saudi Arabia. The message was delivered by Saudi Arabia Ambassador to Kenya Dr. Mohammed Khayat."
849,2019-10-14,"The meeting with the Singaporean delegation, which is a follow up to the President’s visit to Singapore last month, discussed how the two countries will work more closely in various areas to boost their bilateral relations."
850,2019-10-14,"At a separate meeting at State House, Nairobi President Kenyatta hosted a Singaporean delegation that was led by High Commissioner Yatiman Bin Yusof."
851,2019-10-14,"President Kenyatta welcomed Algeria’s support and commended the outgoing ambassador for the role he played in enhancing relations between Kenya and Algeria, pointing out that the two countries hold similar aspirations for their people, in Africa and on the global stage."
852,2019-10-14,The outgoing Algerian Ambassador said his country believes that Kenya is best placed to voice Africa’s interests at the UNSC given its record in regional and continental security and peacekeeping experience.
853,2019-10-14,"Algeria has pledged to support Kenya in its bid for the United Nations Security Council’s non-permanent seat for the 2021-2022 term. Outgoing Algerian Ambassador to Kenya, Salah Elhamdi gave the assurance today at State House when he paid a farewell call on President Kenyatta."
854,2019-10-11,"President Uhuru Kenyatta has sent a congratulatory message to Prime Minister Abiy Ahmed of Ethiopia for being awarded the 2019 Nobel Peace Prize.

https://t.co/IM8B9CbMyF"
855,2019-10-11,"Speaking at the inauguration, President Kenyatta said Ethiopia is a constant reminder of why Africans should preserve their culture and traditions, and guard the hard-earned sovereignty of African states."
856,2019-10-11,"President Uhuru Kenyatta last evening joined other regional Heads of State and Government at the inauguration of the Unity Park, a museum inside the Ethiopian National Palace that documents the country's journey through generations."
857,2019-10-10,President Uhuru Kenyatta has arrived in Ethiopia to join regional Heads of State for the 'Grand Social Ceremony' and the inauguration of the Unity Park inside the National Palace in Addis Ababa.
