,Date,Text
4685,2020-08-21,2/2  The Head of State and the visiting cultural leader discussed subjects of mutual interest among them the central role of culture in regional integration and peaceful communal co-existence.
4686,2020-08-21,"1/2  President Uhuru Kenyatta today at State House, Nairobi held talks with the Kabaka of the Buganda Kingdom, Ronald Edward Frederick Kimera Muwenda Mutebi II who paid him a visit."
4687,2020-08-21,"African leaders condemn Mali coup, demand immediate release of detained President Boubacar Keïta

https://t.co/4KKSFwOBwa"
4688,2020-08-16,Communication from the Head of Public Service Dr. Joseph Kinyua on the 2020 Calendar of Cabinet and its Standing Committees.
4689,2020-08-14,2/2  The President said the campaign which is set to kick off on September 1st is dubbed ‘Cleaning Up Kenya Campaign’ and shall be led by cadres of the @ngaosKE . President Kenyatta spoke on Friday evening during the launch of the Michuki Memorial Park in Nairobi County.
4690,2020-08-14,"1/2  President Uhuru Kenyatta today announced a national clean up campaign to boost the country’s environmental conservation efforts.

https://t.co/4vmKD6SILI"
4691,2020-08-14,"President Kenyatta condoles with the family of Henry Masaku Ngei

https://t.co/DHqzHojnOy"
4692,2020-08-13,"President Uhuru Kenyatta has instructed new recruits into the Kenya Prison Service to offer services that help reform the offenders without stigmatization and undue pain.

https://t.co/d2bvEBqTKM"
4693,2020-08-13,#InternationalYouthDay #IYD2020KE #YouthDay
4694,2020-08-12,"I will deliver on my pledges, the President says as he issues title deeds to Nairobi landowners

https://t.co/JATtIaPaDf"
4695,2020-08-12,"Speech by His Excellency Hon. Uhuru Kenyatta, C.G.H., President of the Republic of Kenya and Commander in Chief of the Defence Forces during the virtual celebration of International Youth Day, Wednesday 12th August 2020.
#YouthDay 

https://t.co/i0jEh1uCaI"
4696,2020-08-10,"President Uhuru Kenyatta today commissioned the construction of three new Level 3 hospitals in Nairobi's informal settlements.
https://t.co/hVGNLEMmqX"
4697,2020-08-08,"President Uhuru Kenyatta has expressed satisfaction with the measures being taken by stakeholders in the hospitality sector to protect tourists from #COVID__19. #MagicalKenya 
https://t.co/bDdftAoUUS"
4698,2020-08-07,3/3  The Head of State wished the family of Honorable Kajembe God's comfort and fortitude as they come to terms with his demise.
4699,2020-08-07,"His Excellency President Uhuru Kenyatta has today issued an Executive Order establishing a framework for the management, coordination and integration of public port, railway and pipeline services under the Kenya Transport and Logistics Network (KTLN).
https://t.co/79yYtr98Ew"
4700,2020-08-06,"Deepening investments in youth programs.
#GenUKenya"
4701,2020-08-05,"President Uhuru Kenyatta has today assured Kenyans that his administration will continue investing in interventions that seek to better the well-being of young people. #GenUKenya 
https://t.co/AayMqvtgOU"
4702,2020-08-05,LIVE: Official Launch of Generation Unlimited Partnership in Kenya | #GenUKenya @GenUKenya
4703,2020-08-05,2/2  President Kenyatta expressed Kenya's sympathy for the Lebanese people and wished them God's comfort as they come to terms with the regrettable destruction of their iconic capital city.
4704,2020-08-05,1/2  President Uhuru Kenyatta has sent a message of solidarity and encouragement to President Michel Aoun and the People of the Lebanese🇱🇧 Republic following yesterday's devastating blast in Beirut.
4706,2020-07-31,#EidAlAdha
4707,2020-07-28,"10th Presidential address on #Covid19 pandemic.
#KomeshaCorona"
4708,2020-07-27,"Ahead of his Address to the Nation this afternoon, His Excellency the President hosted the 5th Extra-Ordinary Session of the National and County Governments Coordinating Summit during which the leaders reviewed the country's #Covid_19 containment strategies."
4709,2020-07-27,"The Tenth [10th] Presidential address on the #CoronaVirus pandemic, State House, Nairobi on Monday, July 27th 2020. #KomeshaCorona 
https://t.co/KWxUtlNGYR"
4711,2020-07-26,"President Uhuru Kenyatta has sent a message of comfort to adherents of the PCEA Church, friends and the family of Rev. Peter Kariuki Kania who passed away today.
https://t.co/JZozDwygph"
4712,2020-07-24,"Tribute by President Uhuru Kenyatta to H.E. Benjamin William Mkapa (Third President of the United Republic of Tanzania🇹🇿)
https://t.co/dAOUNHQcz4"
4713,2020-07-24,The Head of State wished the family of the highly decorated Kenyan athlete and national hero God's comfort and peace during this difficult period of mourning.
4714,2020-07-24,The President eulogised the 1972 Munich Olympics 3000m steeplechase silver medalist as a pioneer athlete who helped cement Kenya's profile on the international stage as a top athletics nation.
4715,2020-07-24,"President Uhuru Kenyatta has condoled with the athletics fraternity, friends and family of legendary Kenyan athlete Ben Jipcho who passed away today at an Eldoret hospital."
4716,2020-07-24,3/3  President Kenyatta wished the family of the Former President and all Tanzanians God's comfort and fortitude as they mourn their departed leader.
4717,2020-07-24,"2/3  In his message of comfort, the President mourned the departed Tanzanian leader as an outstanding East African who worked tirelessly for the integration, peace and progress of the region."
4718,2020-07-24,"1/3  President Uhuru Kenyatta has sent a message of condolence to President John Joseph Pombe Magufuli, the People of the United Republic of Tanzania🇹🇿 and the family of Former President Benjamin Mkapa who passed away earlier today."
4719,2020-07-23,"American philanthropist @melindagates  has praised Kenya's Covid-19 response measures saying the interventions are sensitive to the plight of vulnerable women and girls.
https://t.co/TpsoJgUf9C"
4721,2020-07-22,"President Uhuru Kenyatta has acceded to the request by the Council of Governors to reschedule the 5th Extra-Ordinary Session of the National and County Govts Co-ordinating Summit to review the surge of Covid-19 infections in the country from Friday, 24th July to 27th July 2020."
4722,2020-07-21,"President Uhuru Kenyatta has commended the progress made towards the resolution of the stand-off between Egypt, Sudan and Ethiopia on the utilization of the Nile River water.

https://t.co/EmqTV14LN6"
4724,2020-07-21,"President Kenyatta mourns businessman John Murenga 
https://t.co/jXHDOhTXwR"
4725,2020-07-20,President Uhuru Kenyatta has today conferred the rank of Senior Counsel to twenty four (24) Advocates of the High Court of Kenya as contained in the attached communication.
4726,2020-07-20,"President Uhuru Kenyatta has convened the Fifth Extraordinary Session of the National and County Governments Coordinating Summit to be held on Friday, 24th July 2020. The Session has been convened following a surge of #COVID19 infections across our Nation."
4727,2020-07-19,2/2 The President wished the family God's fortitude during this difficult period of grief and assured them of his support as they come to terms with the big loss.
4728,2020-07-19,1/2 President Uhuru Kenyatta has sent a message of comfort to the family of Cabinet Secretary Sicily Kariuki following the passing away of her daughter Wendy Muthoni today at a Nairobi hospital.
4729,2020-07-19,"4/4 President Kenyatta wished God's comfort to the family of the Congressman, members of his Democratic Party and his supporters during this difficult period of grief."
4730,2020-07-19,3/4 The President said the death of @repjohnlewis had robbed the world of an inspirational politician whose achievements helped shape the careers of many renowned global leaders.
4731,2020-07-19,"2/4 The Head of State described the departed Georgia Congressman as a freedom icon, gifted orator and political maverick who served in the US🇺🇸 Congress for a record 17 terms, starting in 1986."
4732,2020-07-19,1/4 President Uhuru Kenyatta has joined world leaders in mourning American🇺🇸 civil rights crusader and long-serving Congressman John Lewis who succumbed to pancreatic cancer at the age of 80 years.
4733,2020-07-18,"In his message of comfort, the President eulogized the thespian as a gifted storyteller whose contribution to the development of Kenya's entertainment sector will be cherished forever. The Head of State wished Kenyans God's fortitude as the country mourns the departed entertainer"
4734,2020-07-18,President Uhuru Kenyatta has condoled with the family of popular Kenyan TV comedian Charles Bukeko who passed away earlier today.
4735,2020-07-16,"President Kenyatta advocates for the setting up of a joint EU-Africa #Covid19 response mechanism
https://t.co/XnD262KvrN"
4736,2020-07-14,"President Kenyatta commends progress in South Sudan🇸🇸 peace process despite Covid-19 disruption
https://t.co/rGWuR6OAGA"
4737,2020-07-13,"2/2 Amb Mandela, who until her death was her country's Ambassador to Denmark, is the daughter of South Africa's first black President Nelson Mandela and freedom icon Winnie Mandela. The President wished the Mandela family God's comfort as they mourn their departed kin."
4738,2020-07-13,"1/2 President Uhuru Kenyatta has sent a message of condolence to President Cyril Ramaphosa, the Mandela family and the People of the Republic of South Africa🇿🇦 following the death of Amb. Zindziswa Mandela. #RIPZinziMandela"
4739,2020-07-09,2/2 President Kenyatta wished President Ouattara and all Ivorians God's calming grace as they mourn their departed leader.
