Date,Text,Label
6/1/2018,"Chief Administrative Secretary Hon. Ababu Namwamba at the Kenya High Commission, Gaborone, Botswana, with High Commissioner Jean Kimani. Hon. Namwamba is in Gaberone to preside over the Kenya-Botswana Diaspora Investment Forum scheduled for Saturday, June 2, 2018. @AbabuNamwamba",Unrelated
5/30/2018,"CAS Ababu Namwamba today met with Mr Dragan Županjevac, ambassador of Serbia in Kenya. The two leaders discussed issues of mutual interest; strengthening Kenya-Serbia relations &amp; identifying areas of partnership and cooperation. Agreed to exchange high level visits.",Unrelated
5/30/2018,"Principal Secretary Macharia Kamau today held a consultative meeting with Dr. Haji Farajvand, Iranian ambassador in Kenya. They discussed bilateral relations and trade between the two countries.",Unrelated
5/30/2018,CS #MonicaJuma held bilateral talks with the visiting Ecuador Foreign Affairs and  Human Mobility Minister H.E. Maria Fernanda Espinosa at her office this afternoon.,Receive
5/30/2018,"Chief Administrative Secretary, Hon. Ababu Namwamba meets with the representative of the South Sudan Opposition Alliance (SSOA), Mr Gabriel Changson, in his office to discuss issues around the ongoing IGAD led peace talks.",Unrelated
5/30/2018,"CS #MonicaJuma accompanied by CS Joe Mucheru and other senior government officials, receive President of the Federal Republic of Somalia, H.E. Mohamed Abdulllahi Mohamed, at JKIA upon arrival for a two-day State visit.",Receive
5/30/2018,"PS Macharia Kamau meets Mr Yoshihiro Katayama from the Embassy of Japan. They discussed issues on areas of cooperation in trade, education, economic development and upcoming Blue Economy Confetrence Kenya is scheduled to host in November 2018. #BleuEconomyConference2018",Unrelated
5/29/2018,"CAS Ababu Namwamba at Hungarian Nairobi Embassy to witness transition as Hungary hands over the Presidency of Visegrad Group to Slovakia. Present ambassadors: Czech's Mr Pavel Řezáč, Hungary's, Mr Laszlo Mathe, Polish's Mr Jacek  Bazański and Slovak's Mr. Frantisek Dlhopolcek.",Unrelated
5/27/2018,Kenya Lionesses crowned Africa 7s  champions after defeating Uganda 29-7. The team also beat Madagascar 27-0. Played in Gaborone this afternoon.,Unrelated
5/24/2018,"CAS Hon. Ababu Namwamba held discussions with women from various groups in South Sudan who have come together to push for peace for the sake of suffering women and children. The meeting was held at UNECA Building, Addis Ababa Ethiopia yesterday.",Unrelated
5/23/2018,"CAS Hon. Ababu Namwamba addresses participants at the ongoing HLRF in Addis Ababa, Ethiopia yesterday. IGAD Council of Ministers issued a bridging proposal to South Sudan parties in an effort to reach compromise between the different negotiations positions.",Unrelated
5/22/2018,"IGAD Council of Ministers, held briefing with the International Parties on the ongoing Phase II of the South Sudan HLRF. The International Parties commended IGAD for remaining on course in search for stability in S. Sudan  and pledged to continue offering support to the process.",Unrelated
5/22/2018,"CAS Hon. @AbabuNamwamba Namwamba addressing participants at the ongoing #HLRF in #Addis Ababa, Ethiopia​​. The IGAD Council of Ministers​ today​ ​issued a​ bridging proposal ​to ​South Sudan parties in an effort to reach a compromise between their different positions.",Unrelated
5/22/2018,"Principal Secretary Macharia Kamau today briefed a group of Middle East Ambassadors led by H.E Saleh Sulaiman Al Harthi, Ambassador of the Sultanate of Oman on the upcoming Sustainable Blue Economy Conference to be held on 26-28 November 2018 #BlueEconomyConference",Unrelated
5/22/2018,"Kenya ambassador to the Kingdom of Belgium &amp; European Union Amb Johnson Weru today held a cordial meeting with Mr Wouter Van Gulck, Managing Director of Belgium Chamber of Commerce. Kenya's National Chamber of Commerce &amp; Industry is bidding to host World Chamber Congress in 2021.",Unrelated
5/21/2018,CAS Ababu Namwamba with Ethiopian Minister Ms Hirut Zemene and Somalia Deputy Minister Mukhtar Mahad Daud brief Chinese Special Representative on African Affairs Amb. Xu Jinghu on the progress of negotiations among Sudanese Parties. China support to South Sudan peace process.,Receive
5/21/2018,CS #MonicaJuma today hosted a luncheon in honor of the visiting Ukraine Foreign Minister H.E. Pavlo Klimkin. The two agreed to work closely to deepen bilateral relations and put in place frameworks to enhance engagement and partnerships to achieve the Big Four agenda.,Unrelated
5/19/2018,H.E. Saleh Sulaiman Al Harthi ambassador of the Sultanate of Oman yesterday paid a courtesy call on Principal Secretary Amb. Macharia Kamau. They discussed on how to deepen bilateral cooperation in economy and trade sectors.,Unrelated
5/18/2018,PS Macharia Kamau hosts Romanian Amb to Kenya H.E. Julia Pataki. The two discussed Kenya-Romania relations and how to enhance trade and people-people interactions going forward.,Unrelated
5/18/2018,"This afternoon Cuban ambassador, H.E. Ernesto Gomez Diaz paid a courtesy call on the Principal Secretary, Ambassador Macharia Kamau at the Ministry. They discussed strengthening partnerships and deepening bilateral relations between Kenya and Cuba currently on upward trajectory.",Unrelated
5/18/2018,"PDS Tom Amolo yesterday held consultations with, H.E. Dmitry Kuptel, ambassador Belarus resident in Ethiopia, with accreditation to Kenya. The envoy was accompanied by Mr Sergiy Makarevich. Belarus will soon establish a fully fledged embassy in Nairobi.",Unrelated
5/18/2018,"CAS Hon. Ababu Namwamba with IGAD Council of Ministers hold consultations with some of the partners ahead of the Reconvening of Phase II of the High-Level Revitalization Forum on the Agreement on the Resolution of the Conflict in S. Sudan, in Addis Ababa, Ethiopia.",Unrelated
5/18/2018,"CAS Hon. Ababu Namwamba with other IGAD Council of Ministers at the opening of Reconvening of Phase II of the High-Level Revitalization Forum (HLRF) on Agreement on the Resolution of the Conflict in South Sudan (ARCSS), held at UN Economic Commission for Africa in Addis Ababa.",Unrelated
5/17/2018,"In addition to foodstuff, Qatari Emir also extended Medical supplies, Tents, Blankets, Tarpaulins, utensils, 16 pallets among other things.",Unrelated
5/16/2018,"Amb Amolo thanked the Emir, the Qatari Embassy in Nairobi, and the people of Qatari for the humanitarian support that will go a long way in supporting the flood victims in Nakuru, Tana River, Busia among other locations in the country.",Unrelated
5/16/2018,"Political and Diplomatic Secretary, Amb Tom Amolo, today at #JKIA, sees off a team of Qatari officials sent by the Emir of Qatar, Tamim bin Hamad Al Thani, to deliver a plane full load of assorted food stuff to be distributed to the flood victims across the country. @amolosango",Unrelated
5/16/2018,"PS Macharia Kamau today led Ministry team in a farewell luncheon in honour of outgoing Russian ambassador to Kenya, H.E. Alexander Makarenko, at the Intercontinental Hotel, Nairobi. Makarenko has completed his tour of duty after seven years in Nairobi.",Unrelated
5/15/2018,"L-R: Amb. Ismail Wais - IGAD Special Envoy for S. Sudan;  Hon. Hirut Zemene (Ethiopia) Dr Riek Machar, Hon. Ababu Namwamba (Kenya) Hon. Abdulkadir Ahmed Kheyr Abdi (Somalia).",Unrelated
5/15/2018,"IGAD Council of Ministers today, May 15, 2018, held consultations with the leader of Sudan People's Liberation Movement/Army in Opposition (SPLM/A-IO), Dr Riek Machar in Pretoria, South Africa.",Unrelated
5/14/2018,"He was received by Amb. Lemarron Kaanto, the Deputy High Commissioner, Kenya High Commission in South Africa and Ms Tsholofelo Tsheole, Director, Horn of Africa and Indian Ocean Islands, Department of International Relations and Cooperation of the Republic of South Africa.",Unrelated
5/14/2018,"CAS Hon. Ababu Namwamba arrived in South Africa last evening as part of IGAD Council of Ministers Shuttle Diplomacy on South Sudan.  IGAD Ministers are scheduled to hold meetings with South African Govt Officials &amp; hold consultations with the Leader of SPLM-IO, Dr. Riek Machar.",Unrelated
5/13/2018,"#MonicaJuma this afternoon held bilateral talks with visiting Jordanian Minister of Industry, Trade &amp; Supply Mr Yarub Qudah. Discussed strengthening partnerships; agreed to form a team to come up with draft doc to actualise proposed special statues agreement btn the two Countries",Receive
5/13/2018,"Mark Kibwott has won the ING Luxembourg Night Marathon followed by his compatriots John Komen and Hosea Korir in position two and three respectively. Kenyan team at Luxembourg marathon: From left Mark, John and Hosea. Congratulations",Unrelated
5/12/2018,"CAS Hon. Ababu Namwamba facilitating proximity talks during the Intensive Interlinked Consultations (IIC) on the South Sudan High-Level Revitalization Forum held in Addis Ababa, Ethiopia on May 12, 2018.",Unrelated
5/11/2018,"The IGAD Council of Ministers is mediating between the Transitional Government of National Unity, South Sudan Opposition Alliance (SSOA) and Sudan People's Liberation Movement /Army in Opposition (SPLM/A-IO) on outstanding issues identified at the end of last session of the forum",Unrelated
5/11/2018,The IIC aims to narrow the differences between the parties on the key outstanding Governance and Security issues in South Sudan.,Unrelated
5/11/2018,"CAS Hon. Ababu Namwamba joined other IGAD Council of Ministers at the opening session of Intensive Interlinked Consultations (IIC) on S Sudan High-Level Revitalization Forum held in Addis Ababa, Ethiopia today May 11, 2018.",Unrelated
5/11/2018,"PS Macharia Kamau today held bilateral discussions with Serbian ambassador, H.E. Dragan Županjevac. They discussed cooperation between the two countries and in particularly on the #Big4 Agenda and #BlueEconomy conference and how Serbia can partner with Kenya on the same.",Unrelated
5/11/2018,"PS Macharia Kamau today witnessed the launch of Kenya's first KiboCUBE satellite at University of Nairobi. The deployment into orbit was done from International Space Station &amp; beamed to lacations in Kenya and Japna. Japanese Charge d'Affairs, Mr. Yoshihiro Katayama attended.",Unrelated
5/11/2018,"CAS Hon. Ababu Namwamba at a briefing session, at the Ministry of Foreign Affairs in Addis Ababa, for the IGAD Council of Ministers ahead of Consultations on South Sudan High-Level Revitalization Forum. With him are Ethiopia’s H.E. Hirut Zemene and Uganda’s Hon. Oryem Okello.",Unrelated
5/11/2018,"Hon. Namwamba chats with Ugandan Minister of State for Foreign Affairs Hon. Okello Oryem at Bole International Airport, Addis, Ababa. The Minister is also attending the IGAD Council of Ministers' meeting on peace in South Sudan.",Away
5/11/2018,Hon Nambwamba is in Ethiopia to participate in the third round of IGAD Council of Ministers Shuttle Diplomacy on the Peace Process of South Sudan.,Away
5/11/2018,"CAS Hon. Ababu Namwamba at Bole International Airport on arrival in Addis Ababa, Ethiopia last evening. He was received by Mr. George Orina from Kenya Embassy in Addis.",Away
5/10/2018,"CS #MonicaJuma bids farewell to Djiboutian President Ismail Omar Guelleh, at the end of a successful three-day state visit. Also at the JKIA to see off the visiting President was CS Mwangi Kiunjuri, Nairobi County Governor, Mike Sonko among other officials.",Receive
5/10/2018,"Kenya and Ghana are the first countries to ratify the AfCFTA and to deposit instruments if ratification with the AU Commission. The AfCTA agreement was adopted by the AU Extra-Ordinary Summit on 21st March 2018 in Kigali, Rwanda.",Unrelated
5/10/2018,Ambassadors of  Kenya and Ghana with their delegations to AfCFTA negotiations and Embassy staff of after depositing the AfCFTA ratification instrument.,Unrelated
5/10/2018,"The Ambassadors of Kenya and Ghana during when they deposited Instruments of ratification of AfCFTA with the chairperson of AUC, flanked by (L-R) Ambassador of Rwanda, Commissioner of Trade and Industry, Executive Secretary of UNECA and Ambassador of Niger.",Unrelated
5/10/2018,"Kenya and Ghana have became the first countries in the Continent to submit legal instruments ratifying the Africa Continental Free Area Agreement this morning. Amb. Catherine M. Mwangi, deposited the document received by H.E.  Mousse Faki Mahamat, Chairperson of African Union.",Unrelated
5/9/2018,"CS #MonicaJuma and Hon. Ali Guelleh Aboubaker this evening officiated the Kenya-Djibouti Business Forum attended by Kiprono Kittony, Chairman, KNCCI, Nick Nesbitt, Chairman, KEPSA, Flora Mutahi, KAM, PS International Trade, Dr Chris Kiptoo.",Unrelated
